,X,Y,Area,Perimeter,Radius,Circularity,Convexity,Inertia,Graymean,Graystd,Repimean,Repistd,Gepimean,Gepistd,Bepimean,Bepistd,X_rawImage,Y_rawImage,plate_barcode,colony_index
376,1491,137,269.0,71.79898953437805,9.527692569068709,0.6557306435756693,0.9149659863945578,0.9998339196315411,157.37346,0.10507908,96.1669,0.05153261,100.10119,0.04328093,191.14297,0.0012712795,1641,287,S2R80105,376
377,1415,136,214.0,58.627416491508484,8.48528137423857,0.7823878975204756,0.9406593406593406,0.9997116001443183,159.51332,0.13163841,97.32266,0.0656596,101.073616,0.066994,188.04195,0.0008718953,1565,286,S2R80105,377
378,1413,152,175.5,57.21320307254791,8.246211251235321,0.6737433010990148,0.8709677419354839,0.9995828015492365,159.30547,0.13231693,93.741936,0.057116292,98.77404,0.057021115,187.76785,0.0006312255,1563,302,S2R80105,378
379,140,125,113.5,41.071067690849304,6.807113394180414,0.8455391860810836,0.9869565217391304,0.9989965842327685,162.96288,0.0737917,98.86445,0.03799448,101.294266,0.035832096,185.15388,0.00022232972,290,275,S2R80105,379
380,1096,121,52.0,27.656854152679443,4.47213595499958,0.854294575467492,0.9811320754716981,0.9954872210249202,172.8005,0.0265317,95.146194,0.031005412,98.34859,0.02562306,176.88367,0.0012069613,1246,271,S2R80105,380
381,841,117,52.0,27.656854152679443,4.242640687119285,0.854294575467492,0.9811320754716981,0.9954872210249202,176.56706,0.039218545,96.9169,0.019370185,102.02156,0.027880514,175.14677,0.0013878675,991,267,S2R80105,381
382,773,119,253.5,77.55634891986847,9.219544457292887,0.5296062675144507,0.7946708463949843,0.9963359279094544,166.786,0.043305147,100.52121,0.030690843,108.21722,0.038559932,175.1365,0.0031139294,923,269,S2R80105,382
383,431,116,365.0,73.4558436870575,11.146024801212626,0.8500608715308193,0.9668874172185431,0.9998247347420296,160.14105,0.063731775,100.2847,0.039666057,106.38906,0.053993206,175.74666,0.0024033892,581,266,S2R80105,383
384,413,129,543.5,92.18376564979553,13.435015956036224,0.8037121297552936,0.9394987035436474,0.9996483128777365,152.82658,0.0868715,102.137505,0.041410986,106.23606,0.04242101,177.02534,0.0019383627,563,279,S2R80105,384
385,338,119,509.5,86.5269113779068,13.0,0.855168408989877,0.9704761904761905,0.9998731451839071,152.30623,0.103608266,104.86074,0.040869758,110.74563,0.053766437,180.40456,0.0018723606,488,269,S2R80105,385
386,1171,104,193.0,54.14213538169861,7.810249675906654,0.8273636037347876,0.9698492462311558,0.9989928149278786,159.32947,0.11469359,101.18994,0.055289034,108.76424,0.094966546,176.297,0.0035080297,1321,254,S2R80105,386
387,805,103,210.0,54.97056233882904,8.06225774829855,0.8733107362101952,0.9859154929577465,0.9997076440289759,160.13351,0.08524182,104.02436,0.04048301,114.227554,0.076204464,173.18423,0.0036083013,955,253,S2R80105,387
388,630,105,401.5,74.87005722522736,11.40175425099138,0.9000757965777924,0.9852760736196319,0.9999187104178298,153.48004,0.13537882,106.38405,0.050009143,118.95447,0.09012249,172.21916,0.0048643965,780,255,S2R80105,388
389,1374,98,81.0,35.65685415267944,5.656854249492381,0.8005875528566126,0.9642857142857143,0.9978116320806818,164.21457,0.098514885,102.728874,0.06287528,107.272804,0.08040645,185.28796,0.0016770425,1524,248,S2R80105,389
390,771,97,259.5,62.38477599620819,9.219544457292887,0.8378957472996565,0.9646840148698885,0.9998022440113813,161.54112,0.07437736,104.8739,0.03906773,115.22429,0.06365854,172.51137,0.004063798,921,247,S2R80105,390
391,1229,94,184.5,55.55634880065918,7.615773105863909,0.7511710513727137,0.9133663366336634,0.999520352981634,162.15172,0.054058667,102.10347,0.02735684,109.49932,0.052509986,177.08409,0.0033337479,1379,244,S2R80105,391
392,896,95,268.5,65.21320295333862,9.486832980505138,0.7933833676435128,0.9339130434782609,0.9987741811413451,158.89775,0.08755991,107.10912,0.052805442,117.68413,0.06215696,172.78467,0.004514319,1046,245,S2R80105,392
393,881,98,168.0,56.14213538169861,7.280109889280518,0.6697940596541306,0.8936170212765957,0.9985031815486881,155.53821,0.084295005,105.38906,0.044826865,122.89883,0.057472747,173.11073,0.0039851386,1031,248,S2R80105,393
394,879,114,233.0,64.62741649150848,8.94427190999916,0.7010228832472286,0.8859315589353612,0.9997713023170398,165.54518,0.048344526,101.19401,0.031267833,109.913925,0.04543255,175.15887,0.002770896,1029,264,S2R80105,394
395,83,96,449.0,81.11269772052765,12.041594578792296,0.8575876405905366,0.961456102783726,0.9998993076153004,150.64642,0.12291113,108.95538,0.05218664,110.90905,0.05095811,183.40115,0.0016156157,233,246,S2R80105,395
396,986,88,80.5,35.071067571640015,5.830951894845301,0.8224467185553954,0.9817073170731707,0.9905742308914205,167.55475,0.034853835,101.69193,0.03303517,110.518074,0.038570862,171.45761,0.003692336,1136,238,S2R80105,396
397,1132,87,125.0,42.485281229019165,7.0710678118654755,0.8702476962038208,0.9920634920634921,0.9992148994635085,163.4831,0.0677016,101.26815,0.041780714,110.416794,0.0682217,172.44763,0.0042125327,1282,237,S2R80105,397
398,948,89,225.0,57.79898953437805,8.543803320640599,0.8463536864361694,0.9698275862068966,0.9997435870509644,161.77118,0.050168555,105.65249,0.032894857,121.23498,0.047171436,171.82545,0.0050007915,1098,239,S2R80105,398
399,1332,85,224.0,59.31370830535889,9.326762794674746,0.8001063703614795,0.9739130434782609,0.9997708214130316,156.98811,0.10796954,104.05671,0.05956226,112.77288,0.08774914,181.22665,0.003566805,1482,235,S2R80105,399
400,926,87,249.0,59.455843567848206,8.602325267042627,0.8851566173919072,0.9707602339181286,0.999748627642334,157.19852,0.13577583,107.846794,0.072273195,120.11361,0.088950604,171.47769,0.005279381,1076,237,S2R80105,400
401,1440,81,98.5,38.24264061450958,6.708203932499369,0.8463506850721328,1.0,0.9733290048060057,159.9905,0.07192405,102.87571,0.052062973,107.92408,0.05478787,187.97171,0.0018938541,1590,231,S2R80105,401
402,858,85,275.0,62.62741661071777,9.433981132056603,0.8810763888062465,0.9734513274336283,0.99983161187887,156.40208,0.124407984,107.75983,0.058549963,122.44236,0.09136054,170.32133,0.0059897657,1008,235,S2R80105,402
403,255,82,333.5,78.3847758769989,12.041594578792296,0.6820909077571049,0.918732782369146,0.9998956954926075,160.15565,0.08448904,105.15705,0.040793337,111.11159,0.06974263,180.59557,0.0035262818,405,232,S2R80105,403
404,1307,77,84.5,35.071067690849304,5.830951894845301,0.8633136303786485,0.9883040935672515,0.9982836247527056,166.72516,0.05642996,101.31777,0.033529356,107.08139,0.054667607,178.5741,0.003356882,1457,227,S2R80105,404
405,1377,77,168.5,51.55634868144989,7.141085181396727,0.7966094697487365,0.9413407821229051,0.9993416518901657,163.9703,0.041178867,103.61622,0.026212703,109.1262,0.037572272,182.71985,0.0035540333,1527,227,S2R80105,405
406,1387,88,147.0,50.14213526248932,8.123105625617661,0.734719473069564,0.930379746835443,0.9994303376382976,161.61778,0.038553145,102.55046,0.033553742,106.982994,0.029361628,185.06116,0.0029383905,1537,238,S2R80105,406
407,772,77,177.0,55.31370830535889,7.810249675906654,0.7269718262391639,0.9267015706806283,0.9994666741172699,165.3395,0.041948188,104.75063,0.024281451,119.596214,0.042248983,168.20326,0.0056044064,922,227,S2R80105,407
408,1072,72,124.0,42.485281229019165,6.8896358721824225,0.8632857146341902,0.9880478087649402,0.9990704194635995,163.79388,0.110350914,104.59072,0.06361093,117.63206,0.102478124,167.25092,0.0069920486,1222,222,S2R80105,408
409,514,72,355.0,72.97056245803833,10.700237713501828,0.837804771513805,0.9686221009549796,0.9996888643720865,153.31589,0.12579131,110.212166,0.053956386,126.25268,0.08986825,166.48347,0.009183011,664,222,S2R80105,409
410,588,57,341.5,70.04162979125977,10.0,0.8747583281405004,0.9743223965763196,0.9998863532312413,153.73227,0.12951,110.86115,0.05185486,131.43379,0.091639504,160.18295,0.013733249,738,207,S2R80105,410
411,1162,51,123.5,42.72792184352875,6.4031242374328485,0.8500672417304003,0.9762845849802372,0.9983657616927903,164.58759,0.065166466,104.435234,0.031246947,118.62082,0.06340886,160.2425,0.011864447,1312,201,S2R80105,411
412,964,54,335.0,70.97056245803833,10.700237713501828,0.835791936379134,0.9696092619392185,0.9997605336847563,156.77962,0.12510005,110.655235,0.053788815,131.5737,0.08284572,160.43448,0.016446445,1114,204,S2R80105,412
413,1323,48,158.5,47.55634891986847,7.211102550927978,0.8806880854915837,0.9783950617283951,0.9995025360984519,157.08035,0.11326454,108.426414,0.04953209,120.24784,0.07088809,169.8703,0.010623849,1473,198,S2R80105,413
414,1089,48,165.0,51.31370830535889,7.615773105863909,0.7874572866352322,0.9375,0.9995224925541033,162.75499,0.062142994,105.313545,0.030497102,122.05539,0.052248437,157.23697,0.013342111,1239,198,S2R80105,414
415,85,47,292.0,66.62741649150848,10.0,0.8265835693414048,0.955810147299509,0.9997602477442552,154.4048,0.07264111,118.87604,0.033452578,124.197876,0.04158986,179.41461,0.0053252443,235,197,S2R80105,415
416,106,64,468.0,87.79898953437805,12.36931687685298,0.7629159272778759,0.9304174950298211,0.9996468587422176,158.6691,0.05908515,114.12021,0.02686038,117.5447,0.037483137,182.07846,0.003417418,256,214,S2R80105,416
417,141,42,110.0,41.31370830535889,6.363839778884804,0.8098679109790748,0.9565217391304348,0.9990362149594192,162.86266,0.037601855,115.87267,0.018769134,118.95238,0.020341426,178.07341,0.005496092,291,192,S2R80105,417
418,711,39,138.0,45.31370830535889,7.141085181396727,0.8445585075032246,0.968421052631579,0.9991396791569871,164.88168,0.033432856,108.26582,0.023871813,129.62955,0.037960652,151.87332,0.014024422,861,189,S2R80105,418
419,436,42,460.5,84.87005722522736,12.30650502986812,0.8033975602550405,0.9426816786079836,0.9999413696181016,153.70584,0.10076582,113.18446,0.045015115,133.63405,0.05647127,157.19878,0.020422062,586,192,S2R80105,419
420,1561,34,62.0,29.656854152679443,5.0,0.8858320529002093,1.0,1.0,162.37679,0.033038203,110.67389,0.024553562,111.51817,0.019589702,183.71445,0.0037684375,1711,184,S2R80105,420
421,1283,39,178.5,55.899494767189026,8.06225774829855,0.7178477098217347,0.9272727272727272,0.9996417369987718,163.3678,0.1283369,107.35434,0.06089815,120.50376,0.08939419,162.17726,0.018088046,1433,189,S2R80105,421
